user_id,ovd_rate
123c7dbeccaf20f4f14b6ac90746ecf0,0.00225539831445
12401447320848832010a0249ca040dc,0.0190276820213
124c9f1c1f7c557d41bd5a0236595abc,0.000446077407105
12593b4be23fdc9f70ebec53b1abc5eb,0.0197967495769
125a96a81412b6df1278b092318cfa44,0.00123777764384
12734cc001691a5ada6cf784ca71c701,0.00451708165929
1275259a3e1cf418e7689444a867b9dc,0.00498274248093
127d765bebfdfa0aabf0604e68cc293,0.00532353017479
1283e3a45d5a108c22fc7daef9744cd,0.00678775506094
128e07bd6c9b82a07472eab83ac4d756,0.0183749999851
129d26eabf4beb14cfaea5f3ddccba19,0.0137891247869
12ba4607dab72f251d7e7ede601e90e2,0.0270608384162
12bf134f11d5f9d3dd30663c2fa98780,0.00156029174104
12c043080ce17cd7c0e46942969cd612,0.00355945341289
12d969a009186891a750a87b25c0e9d2,0.000883905333467
12dd7fc80ad2ef9f34102983cd4c14d9,0.00757214799523
12eb13d52c05d9b3e380d9b685827348,0.00749269127846
12edc6850d5fa1b7e2caeb131614f1dd,0.00101990264375
12eeb6955ceb787b40b61fe4913084b9,0.00468014739454
12f39255f92646fde259aff7d7ed6107,0.033379368484
12fd06630c7aee56e33b08a388377f5e,0.0036823276896
13018765c65ee9bcba1395abaa4b9b80,0.0521437041461
1306be08ff20c0c41247b7f9f404d2e0,0.00909682456404
131bbfdc5054997ca012981b04f37ed4,0.00441510323435
1320198c23349f094f8619a63f9508e4,0.000497538712807
1320c7c385e811f7cce578660a714e45,0.00747946929187
132e16d2c194cb6d32da3c73c601714d,0.0185393057764
1330bf6983e75f3b42897f8221349350,0.0171333104372
133dd6e71716da1c80e7dfcc0dd895cb,0.00810372456908
133fbead6268e9b0c68c6820ee7f2397,0.00146095827222
134cfd3b81742dba9ca2817e95189cf4,0.0179391484708
136417b2bde4e6fe79db48162c7c7ade,0.039748031646
1364ad962016447bbdcdb64a2ef5faee,0.00095479079755
136d8acde04256c4e7463f1c5a9b90c7,0.00749670667574
136e77aaecaef54cbda0007723607236,0.0173058118671
1372293a92cef7e29021a15adf94f0,0.00702298246324
13749b31d94def28b8a04607ac5982ac,0.00143870373722
1378ae7f1551795224119c8a80210cc3,0.0436779335141
13877dc07fc7c571eb5bee3b30e16d47,0.00254207081161
13969807014822bc5c865528aa06343d,0.00396321108565
1396cd66df3cba1ecd58e57bcc06d796,0.0202064123005
13ad7c7bcfd74945649a9d633dd7fcd9,0.385214805603
13b51f64faa53ded2f0c5c0bd8613f8,0.0206235889345
13bbd23273be88bbfc98885685641b81,0.00133029464632
13cf418ed6a0a1f0f3e762edab873345,0.0148017602041
13d5140c7fd127c427220ff1b533ed2a,0.00968807842582
13d8dedf57d6d91b7e87771a8b05ebc,0.00550730712712
13dc125d74e59f800a48b69a1d72919c,0.00328176608309
140465d922bc11d215dfc0381f52c6d2,0.00414481433108
1409396046912ae4920628db384d06bb,0.0322275683284
140f4b113f5e7452a88e3b46df4677dd,0.0178153160959
14145c0557ed217ea9e43dc08fe70c1d,0.100326351821
1417ca72bc3e26b40ffbc562dfc0588e,0.0555429719388
142ef772c70ac76b18b45ce9d3c99c30,0.00469186110422
143bde6ca62ec035defc98d41ab9fbe1,0.00206062430516
144d4661ea286a75c7f7c77e552fb565,0.00608492968604
145f1e89701b2274f2269263d4c21c38,0.0035299921874
146562aa2614cd5068a96df6c16ce959,0.0240446999669
14769438d4377eef93aac60c0de3c07a,0.0688790380955
1477dc13d4e8e862ff00cfb35e8a5d8e,0.0053690019995
147d4216f1658a078e4151b3808eb8ea,0.00412030192092
1482834a8150b0e45be4791dd129acd4,0.000904305081349
148398ca139b6f5a90ee932b622325df,0.00257177185267
148b314cc3ddfc6bb211127c759f7a28,0.0123717887327
14931d7ab9690034d9714c408f730732,0.00623448099941
1496dc0e085508743f83715f269059cf,0.129322975874
149eba4e8e208a3abfda7990feb8b5ca,0.019103538245
14a3f4fb06ecb9f6a164682529e1a317,0.00859646778554
14b1b63740e1f776ae133d7b7798a619,0.00554932467639
14bfdd83f06a52c8af4e77e340115201,0.00508386548609
14cc4b389b319711c9d1658cb564e2b9,0.00105851853732
14ccd1fb86e91741c277f4cefdda2e10,0.0299147218466
14d7de533c114f412557238537689714,0.00194892357104
14e687dfb4092e882a720673b5af5e6f,0.0210799556226
14e9520009bf5e651e63172b52f8dec5,0.699554562569
14eea705381e3a434976a94e62f26f31,0.0353426709771
1506c44eb4369841e38e823280c6d6a4,0.042029235512
1525989c48f0c21512ca43c6e313c5ab,0.0599031299353
15262d24146b9c318ed4b9f818234b6c,0.0139523381367
1527acc5c0bfcfe66167b1bc9d2f6460,0.00777819519863
152c0c8df6d481ce619389aadc65363e,0.0433351881802
152f380d5e8b82710f45871e622f041,0.0188958086073
15343a54b87395be55bc57c9e84b2660,0.00239079259336
154ad776932f39256fcfc4a4ab30edbd,0.0445073209703
154bc41ec0c62cf8db0d00bbf29a9d30,0.00727859931067
154d6a61e551e80237cdcffe1bcd640,0.0044727306813
15611887ef18e2612e5aee1c6aca9611,0.00468422751874
15631b1233c8dcd91814612bfadeaa8a,0.101619288325
156d6921093e9dbbdef5d9099aaed03d,0.00514219608158
156e57ea7c8450c49d6e2b8d2a360b6c,0.0239153243601
1573d0243edff0e8eedeab4e49b9d070,0.00345194013789
157704e63fa13997a30f565ea6691b25,0.0370975881815
1585505273e71facd4e819ccbf0c76a,0.0636478811502
158c9f0af9aaee30fe1a5ec3f8dd07bf,0.00263122236356
1598e188d2306e25a99b0c6a7a888631,0.0300667788833
15a343a1ad95182e7f3a9d8e45167443,0.0173027869314
15b2cf0f0999b5e46a9c38b57259d4b0,0.00538417464122
15c88f93990927f2fa9cc291b8cecbb,0.0107320994139
15c94b6e7ff0c9055234641cfb961f83,0.0517392009497
15d28f28bd02a4149abb58ba4d0c007c,0.0103566655889
15d597014a9063419113592b73b94757,0.00116742169484
15e15df3592e27f9bc28ccbb60fdf8b2,0.00161701021716
15e3d04d1e116ae3bc3581c2b30ae27d,0.0102768726647
15ec511f129a4bbc9b4f4039fd162e8,0.00332159735262
15ed8d8ce82fb5cf904e81b59fa6eb74,0.00316583015956
15f48f1448615b38916f8a4023b34b20,0.00239115650766
15f5baa6cbf70abffa328bddc05dc9cd,0.0454919412732
15fd56d09abc4f93f7efa6a32e75dff4,0.00194250547793
1600814d6e0f88a489924bd452d80d61,0.00528705632314
16035350271858dce309d2231de49ed2,0.00266082398593
160716dbfa7656d31994f255d881349c,0.0123060652986
1607ad0931c768b6ea7f21b2917074ef,0.0511296056211
160d9fcb9e0acf4f30778362b28f49af,0.0136190485209
1612c8ec4b7782431bd34b90084c507c,0.0454313643277
16207cba78f78b3a281eaa0914cd1ea6,0.00333096203394
16245179c7139811a540c4b677d98ef5,0.00449791224673
162afc8b75a7f55c26896b19942d2f39,0.00103405094706
163d1cffa0a5ac9ff4c6f1210b6545e8,0.00686451233923
163dc815c68d82438eba420e7b1f4657,0.0170219801366
16456e9bea1ac464a3e23945334a743f,0.00243611144833
1649a3a92080a75eb8212d59aecc26ac,0.00498827314004
164dc5a55399d498936abf6c3021cd69,0.00404725642875
16630d97b83d19a12f2bccf646951501,0.123285852373
166412f79b25450401373eaf9ba6496c,0.000863080087584
1667c41c139538f48c0a1d22309d6d27,0.00176673720125
167956dcce38eaa1ca02b080a5d607c2,0.0158237144351
169c29945b30df409c49761416ed33d6,0.0316783450544
16a50ff7583ac693081e3de995e94495,0.00200938479975
16b353b819a9ecf7dfb3cabdb4846fc0,0.00773219717667
16b640254af5037470477b6d0ecd3178,0.00142944790423
16c2b7afc885eb49ae4ec0eafa3affad,0.00126572325826
16c7bb97bc308602f0561e8f281d5aee,0.00417710561305
16c8e101ea154ecefffceac21477e32,0.00758122978732
16cf96006d46d6f248c213d5a109c125,0.00715443119407
16d7b41d7866cc655c057fc5a8a90b6a,0.00273926602677
16f15472d647fb8dac6db09dec7701c1,0.0176300127059
16f72cb9dd8a4e17a7b72b709fa22,0.0323463343084
16fb80e82a72465034107b481375f7c2,0.014107788913
17038b11ede128b964c5035cdadf9d8,0.0418988056481
1706f27811f9ba958830130a546aa12f,0.0592432096601
170a493f2d1f91b6ad31c5f7681a1fa0,0.0499539412558
1715f4e78a55688cd6681e013c98e8e,0.000674340873957
17278b2de3837ad0b263b0cd672c023c,0.00191475881729
17424d359f3e0d4fa790e18321aa8e6e,0.0113744260743
17450753072c8206bc621ab7c32dac9c,0.0163591690361
174c4c69ab9a46eb71ecc49878f067b1,0.0132824098691
1753ff843a9defc1e7ebe92a82a48b11,0.0115254772827
175aabbc315bd51d0565e8c2c60c4ef,0.181371420622
17679f2b168972b75a0c728dc11c131b,0.00358767411672
17696025f7048134acba2aa9c051af24,0.0228305179626
17726c4eed68d20373cde2cf8d14c323,0.0100584393367
1773457964d52bdace26b5cc40a9b95b,0.0222261119634
17755b2cebc1bb2475d3ba5da120daa9,0.00560969067737
179609afeaf35d79d320dc25936e9bd9,0.0156678985804
17976df6c8cc378723996cf7ab7e56ec,0.0201725754887
17a5bc7e18fc0c15fdaea4df47727019,0.10415687412
17b94b11c2bf885edf237879bb173b74,0.0115861184895
17bd31d6535786c0432afa24f630a447,0.026317179203
17cf66bd34fbf5c717d1b02659acafb2,0.0455481894314
17e83daae1719e68a81346222e117c55,0.00291630462743
17e85d6924fa4a8f249d454ed4a28981,0.00645460374653
17eb10b19d36db8200ce0403347f60c8,0.00199106615037
17ec17513618bef8d40c72ca52e6fc7f,0.00778472283855
17f83ea8bbb9c239061d98416049a8,0.00414841389284
180b32376363281e0d1415749cc7f92d,0.0211788006127
1814975ef2849630e07934cc2ce2f79d,0.00102075561881
1816db228dff6a9360a77445d481c093,0.00158337445464
182e1d518f2ccbfe3c01f2f9d8c3f83,0.00946301594377
183eea9fb160349db08d8c93ff7b7864,0.0419385880232
184f8b1076e8698c5301d6d14a270d72,0.0357595272362
1850fd1caaba17f0f690ddd828814cb,0.0217206049711
18561335f40fb29577734d12d088f486,0.00557162892073
185e4cd95febebc9dfdfdbae288af074,0.0226381029934
1866b99bac6c9d547170d31209edfbae,0.000422598881414
1867ce4aa795b72cce572f30fd1138b1,0.021824169904
1874a360b4f97bab7f25867b06a059cb,0.00147922919132
18776e88ca06e71fb5efb5d4488d68dd,0.00420471886173
1887d986a9a51edc57d647a1b5bdf10b,0.00104130653199
189289ae753dd25876cf395d9de97aa,0.00565611477941
18a3370d3c33295496b195389198aa7f,0.0280701760203
18ab7bb59a91ad647a4d1d4fd9e3b082,0.0248588826507
18ad63c4f0034349262157724c81781f,0.00465965270996
18c1e38229bc8b8adfda1094cdd2a007,0.0663536787033
18c8df099f6800b8c570f04277614d69,0.0168922413141
18de88e6a99f17f824fe69d4752fdd7f,0.00183349172585
18f0794e4e4b0ac425614bc5c29ca78b,0.0171408522874
18f3d2ebd6975ff6ddee8f453a54d632,0.0144713297486
18f5d6fc3bbe2cad67398235f32598a5,0.0111276414245
18ff2b9d76ab94430c646b65f2413bd5,0.00656386045739
19162c9f7d3db2c07503f80b34a4da6d,0.00920776836574
19173860dfe9a35c8056a22e78420c66,0.00199257698841
191ac8a99a6c46d60e7e3548dff4412d,0.0294985268265
19345c4d1229b1ca76d0860f6faf0705,0.00190493953414
193c41538baa0b5bfd0a0a2d5bbfd39d,0.0250299759209
19418917601f7164b7d1718ed9f12acb,0.00773681234568
19503304ed1e71719d2f6e4e71856014,0.00184975750744
1953425328564ffc01d7a24b688c85e8,0.00137602654286
196bff68814986a8d4ddb39a27c0ec54,0.00553129473701
19802e9f3b76f7301e9376a8138c88ab,0.0151838567108
198792f15604f832e0068e00808bbc18,0.00287096202374
1996093ea1e9e3f1fd239f04a7b90b26,0.0146071566269
199877bfd4d2379d3f723ea2f8ea4925,0.0162127017975
19a55993de2f019216bcbf4bb8d36599,0.0329215712845
19a57a704ed24e76c37fe2a6c3fe9209,0.00674600200728
19ba44e0dfdb1764c66c916c36f76fa9,0.00800751522183
19c082d27b39e610eaebbf7ec3770f8,0.00375229655765
19c20a26cbe3b9372944cae3364e64f2,0.0144460732117
19cb98052d170e5b588fd94dd33f054a,0.0163549333811
19cbfa6b8e4a2e54cf85e40be40fabb3,0.00346478330903
19d0d1508d4c48b8763017a176338bd4,0.00616755057126
19d8b62b810d29926a1fe201113e4f15,0.0174451731145
19e085f100b5a20ec42ab5248d9f1513,0.0163701828569
19e9a0727e3a870603957937d06baac,0.00779981166124
19ea480e4facbfd1bed1194d629b7f47,0.00935821980238
19ec782db4121574e85254f4fd5cad26,0.00374962715432
1a05b88793e03130dc10581fe64cb7ee,0.00362689956091
1a07f6792518008f415a5b074a2443d3,0.00222738902085
1a0d2dccbe4ea29049035ce047d5554d,0.017923085019
1a1413a5124c23deb7ce29cc52b72ecb,0.0130393402651
1a1b58fe76f556737dd181ef84ce39ec,0.010090620257
1a224f5cab2e57bd355e08ed3f46eec5,0.00604132562876
1a230b0ff7a57c2287c6b3e4ca8a877b,0.0104815317318
1a2a962a6e101e1cbb93bbf343093cf9,0.0256527755409
1a2d22d4cceae9586de6d40d0e1913bd,0.0480752177536
1a2f1ba0716a4c6e5f929e140b379a0e,0.00220792135224
1a4389cdf6873a0c86562282f15d81ef,0.00142428511754
1a4946c668cf094816966bf6797d577e,0.00469532748684
1a4b0a629e2e957b31092127d952da5e,0.0275075957179
1a526b8b78c7d1533c0ca88037f250a8,0.00743540376425
1a58ae8f680d2af751b4bd59ac218285,0.00469380524009
1a5a760cedc0b92a1d9d9e794cfdabf6,0.0158255565912
1a61c381b38e8e2ccd61d68283066344,0.00283489027061
1a628310bd41a3afbc5ef5a89790a41a,0.00297978287563
1a751d4dee8de0aa2313fd4735d1b305,0.00393347488716
1a8792520cda201e04986d7e9ca3d04a,0.00379234901629
1aa387e844a68c9a4f6bf34165af58cf,0.00296428985894
1aa9282283891391da3cf540e9588ee9,0.112862482667
1aaa299ca2d15b85f54194a22e0aa864,0.0221553370357
1aac7e6cc79122f48e2acdf730bae89d,0.0130839236081
1aae9a0f3cd610e5093195a48d274a07,0.0213745329529
1ab26f6d990384d388255d67f60c5b32,0.006171497982
1abc555198982590fa87c7fc55e92b8c,0.0972149521112
1ad8dbb521026cff79b353b09d23e78a,0.0169989056885
1ae76ab805592f6fa42e667280e69832,0.379204124212
1aed57b7e08b64edcc360d5db9026395,0.0118342917413
1b0563e1a269b8d91c7c8252eb5ba70a,0.00154432631098
1b2c3f724b9238077eaca11cd5ff94a4,0.00151786836796
1b34d85c49573da21cacb4b947b2f105,0.0155693897977
1b38f2774198b58dae97877fdec5186f,0.0234775748104
1b3c1ec6d09c9874f9d39385083bf3b7,0.0928667262197
1b423f7cb079cb63113ad6108f356078,0.0219457522035
1b4ed10db2118621b76ca3414f48d9a6,0.00980873778462
1b51cb282bcb038ea0f599bbf3e93dfd,0.0005537737743
1b5b50a80cfa9adb5279d950c347a1b5,0.0515473149717
1b6748e434c11d3623a989546aa1ac8,0.00156275485642
1b8d8f7ebb2f820d612ca86f6961a709,0.00281688757241
1b8ece528cb2eae921c1c62de291542,0.00345664937049
1b97563b95d214a97752de9d1b182b54,0.00165304867551
1b99558454326df82902e44f57a53cba,0.00522328400984
1b9d254d6c913cded5ad62de6384ea02,0.00363876228221
1b9e876bc00d9b4965e1f821301bcc81,0.0268129706383
1ba9e70292d77e82b13b261154fa09e4,0.00252009695396
1baeb7172fe343099f10f75b34265b4a,0.0301516782492
1bb6c58217595f7cb326a36c7e1191ae,0.00837067142129
1bbae43f667840095012d69f248630c8,0.153315886855
1bc5120ae808a8da4de795acbe90fa2d,0.00166729965713
1bccec85cc011ad3298018844afe5cae,0.0101888896897
1be85528bfcb5f24e8e3194f0f3d4836,0.00821832939982
1bf98f8e4851018a9f8c07d459d3e751,0.00655784690753
1bfe452b5e74652a2fe1617de6d310e8,0.00533886067569
1c02a329fe9900c01355b1c257c0b7cc,0.00580967450514
1c0482ecc3b87c106390ba457d29e318,0.00694297673181
1c08a907f8dd9b1295cc577207e601d8,0.00552039081231
1c0c4222f7bcbf34405911ffa01f0798,0.0148643534631
1c0edd1195fc27fa21ceb036c5809f7,0.0049483240582
1c1cee27515cdf3a4fc8bdac2c13f863,0.0030439614784
1c2dd0d82f9727092ee64df0abafc3b6,0.0324975065887
1c36f1bb184bcdc09538356d932e9a35,0.0448778085411
1c3edc1d27be180107f4d97a6d1f38f2,0.00793367344886
1c41e5448424302bb9a9299d76257e18,0.0106958057731
1c45bbcd17894ae6f31073b899bede5f,0.00142941926606
1c5556217ba9e3a7dfdb9bee16877d19,0.0108886221424
1c6331cf9528f9931651af33021fa51d,0.00396663462743
1c67bcd071ed3da1053724ee348b6bb9,0.00434758886695
1c6fafc792e2621b87b76ec64915fb5d,0.00630748691037
1c70e26ebb3d4421ac60f63bbddc2753,0.0218944773078
1c90e1f3780c7cae1e143afcb92f97c3,0.0246800426394
1c92d76845718d0735f1dabb825a0760,0.00502939941362
1c9ca0b037f760236e7d50efdfd52568,0.0168136693537
1c9d92d3a2af3411c25c0d03179bd35d,0.0101861348376
1ca6b63c279b44f0e9a3dc2dfd1bcf99,0.0105978883803
1cb133fca3c0edc0f7d66ac19f8df337,0.0104465503246
1cb1ea65b7d32bf30b312dba71c5d887,0.0365611165762
1cc01b362184c6655a88f9b176a938fb,0.0537656135857
1cd5a5614c84c30222c57763124612d7,0.254816383123
1cd939fc918b524a1db2917d00037a3a,0.0571211092174
1cda462704c99227f702021c2404fada,0.00324317859486
1ce73a9499641c5b1516338a73679020,0.0094770565629
1ce96f1e735122d28acb321f2a50fcb8,0.00732813868672
1cead6cf537fde5571ee0fe828a4434b,0.00325920572504
1ceb2c4ccaf426aa1f63ed94384db332,0.0916047766805
1cf9d561f31a32a21f0c5e6fc5b997e8,0.0371893979609
1cfed4ec39a099c7b6cfeaa6db57c03a,0.00148412305862
1d0c9fb334170b93ce9d33f69bd5ee12,0.00359411817044
1d18cc21147850a9e00d6dd554508757,0.010777361691
1d1928835f5bbf9e0688fef40ca6c2ee,0.00137546262704
1d200aed2e68ecba22ef061d9f04c554,0.00456460984424
1d24a35256e09b0a457ff52a4afd3c13,0.0011621901067
1d28c4b456fa9102590fd0eef1560b13,0.0135263446718
1d2bf35f9416370bc1a17069fbba887c,0.0323409512639
1d2e83cf26fa8cd572fea26b50b52be1,0.0154338460416
1d2f3cdeb9545927d7d0d327c927959e,0.00991830881685
1d3041d407a4fd7a6d76e2d795338d0a,0.0501857735217
1d366ff59acc2c3e2d7760ab727ffe45,0.0113123133779
1d400f32fb689b3c73e369fe2773f53c,0.11796746403
1d51d1e66b69e35bb45c635244ffbb04,0.00267930328846
1d65dc22f939d80ca9a94a4db130c8c,0.00344182597473
1d693591ac7a0a010a21c164fe2e7f26,0.0321261323988
1d699fd6dbd94b60933f3147e8cb1a2,0.00698312185705
1d716529eae263ab2b40797751242d51,0.0270257089287
1d733fe0830f674657b58e0caacb473,0.019490769133
1d8cd18b5a992456fcb3050f287722a4,0.00527199078351
1d8d387c443d114761522e324987a31d,0.0349398143589
1da093287b9a1054bacc8d5989dfe67,0.00766617944464
1da1448a2e13b56eb940577cb906dcca,0.0490754507482
1da3613a3a57c2c3ae31d9dd882dee45,0.00346103613265
1da5021e1bc4812704bc92a9101845ae,0.019146554172
1db2a062763144c8cb09288aadf51abd,0.0199273955077
1db35b9160d60b450531bc9a2079c205,0.00240490445867
1db674fbc5dfa0ce2b3aa9bb47b112ee,0.00436898972839
1db9b75349adee69e2c6bb22052ee914,0.00561443762854
1dcc1f12dd179fe7ffb80fc1118eeddd,0.00565152848139
1dd5046e9cf8c3735dfec796bb437655,0.0296016782522
1ddcc89b75a7c80187fc0b971349aae5,0.00353895872831
1ddfaa2017c6e757f65ba99979494f0b,0.0118722198531
1df35b76fc8155fad3d8ee9a1beb1bda,0.00516116293147
1df4b6af014aea14794d26c8870e0c41,0.0702278465033
1df6db844e591b41a61cbab6809f431e,0.00340874795802
1dfa8b689781d20ce75a1e8769ba456e,0.027490189299
1dfc119c06bfb6435061ae4994c1069e,0.00873245112598
1e04ebd42f803f97c04581c685f9d560,0.0408192835748
1e08652164e6bd80e440bab0584bc589,0.00440806197003
1e257485ec34090db6d8517fef5c1544,0.0291288420558
1e2919f7e9bae681fcf4a46cdbdb6f75,0.013538910076
1e39cce2267c4a7730a9a084db920cfa,0.0125311827287
1e3db8502b9206a81c5f8957a4428a1d,0.0020162218716
1e54e523435371449d00077b2329d20a,0.00695713469759
1e7eea1609f1e4b6b56ee45b1736984e,0.0644677877426
1e8adb4df0fb7cc990e4013d23978dde,0.00145895336755
1ea092887eada86086c66b58371cc615,0.00286207953468
1ea457f523b2764580d0c06c46efd8d6,0.00239358283579
1ea8f85605a3d8e50eab0aa663175164,0.00145793682896
1eab468263e673df425f0e4c6af28136,0.00456420052797
1eb05135d333f6be152693e7483a150d,0.0065831602551
1eb378ab333655f4a9b7d7d6bc02ebbc,0.00236663152464
1eb617d30c6173928214ac5bde5ca6cc,0.124290816486
1ec1236eb3334f156a0ce5c6643c5cc3,0.000929010857362
1ec1517a212866f6ab159b09ffae509b,0.0133164618164
1ec6afcd5cd80b8ca49e0a50d28bc721,0.0399523004889
1ee2376fd22147ac3ef3e3a3ccdc371e,0.00772238802165
1ef0a79acfb313c1b0cc3cbe3bcd2ba7,0.00837591756135
1ef6c24b44e25a7ec55360d1e848357d,0.00330114667304
1efe2f7cac7410202f5ff96b471b096,0.00445131165907
1f033a61cbd1a68d0e18bc3b37961c44,0.00853399652988
1f055f230e7e9e03657af8f91c47f4da,0.00113984220661
1f153a8c0dfb4d30cff3e60c5cdf4495,0.00634770700708
1f26cb303c69642d67e7404039d59ad8,0.0106354579329
1f302b98abac39283416498e407f1ea,0.0429605804384
1f3bb679466606017b5b5d0861bb3102,0.00122599303722
1f3dc90c59d8d651ea6b0291e4524ac5,0.00303224567324
1f444616a79552e6afcf601d437b0b4e,0.0235863886774
1f555843e5780fefe8bfd5d5ada56054,0.0109005020931
1f58b44076a0f8a573d59d7d20f24408,0.00119144958444
1f593311bba8b8049ccfaf98d5acfcad,0.0141697349027
1f63d6f5bd546887c88a671bea6e219b,0.00907922256738
1f766be20a1f2f5c6123509fce215927,0.0128529202193
1f78dfd8ba4522f9c688fad660b83de4,0.0116139352322
1f8455f678501fb0995394b433c9c09c,0.00239972770214
1f865f0dda138297726d0c878f850a1f,0.0190076660365
1f91e4486c745e8f07a3903646d7672c,0.0123267909512
1fa2d6090b7fff3080408aba0d4ca8c3,0.00324911857024
1fa368efddf6146dd05d1e8071865cb5,0.00869874004275
1fb03eae7a9c4b9cc792802c15bba2eb,0.0322688184679
1fb180e05e1d078596637d216979f5bd,0.00462278211489
1fc4be813f472a5178670bc85e351ef8,0.0216225981712
1fc5ff595a0ae830124590de9a1435bd,0.00647279946133
1ff0c9050ee49f97820f8b84a7200fbe,0.00320064974949
1ff4b40be2775a66c9c936d1e43e46f8,0.0361726954579
1ff71d6a04f50d114b0ba6606890b833,0.00464014802128
1ff73ad3c38eb6316e8ea6c76304efb4,0.00224683457054
2007d6af1bef7a8427119f54274296d0,0.00197514519095
200d0d32025fac54b2353f775c7775eb,0.00333082908764
2012fb7a8ba2564c23b1f17f570afd1c,0.0110576078296
2016150f5ed24a3e4e52f6c83f208f47,0.00606362894177
2020fe3f296495911c888511baac8ba2,0.0189565680921
2022ec636e45fabf6709e9d299de6adc,0.00368231907487
20239184df33af2c1c270102a18a6dad,0.0405734069645
